time,ground_truth,imputed
2017-06-01 17:20:00,24.3,24.299999999999997
2017-06-01 17:25:00,21.4,21.4
2017-06-01 17:30:00,20.8,20.799999999999997
2017-06-01 17:35:00,20.0,20.0
2017-06-01 17:40:00,21.2,21.200000000000003
2017-06-01 17:45:00,23.1,23.1
2017-06-01 17:50:00,22.5,22.5
2017-06-01 17:55:00,22.1,22.1
2017-06-01 18:00:00,20.2,20.200000000000003
2017-06-01 18:05:00,18.5,18.5
2017-06-01 18:10:00,19.5,19.5
2017-06-01 18:15:00,20.6,20.6
2017-06-01 18:20:00,23.4,23.4
2017-06-01 18:25:00,25.6,25.6
2017-06-01 18:30:00,26.8,26.799999999999997
2017-06-01 18:35:00,24.9,24.9
2017-06-01 18:40:00,26.1,26.1
2017-06-01 18:45:00,24.8,24.799999999999997
2017-06-01 18:50:00,25.3,25.299999999999997
2017-06-01 18:55:00,30.7,30.7
2017-06-01 19:00:00,46.8,46.8
2017-06-01 19:05:00,56.9,56.9
2017-06-01 19:10:00,61.5,61.5
2017-06-01 19:15:00,64.0,64.0
2017-06-01 19:20:00,65.7,65.7
2017-06-01 19:25:00,64.8,64.8
2017-06-01 19:30:00,66.3,66.3
2017-06-01 19:35:00,66.8,66.8
2017-06-01 19:40:00,67.8,67.8
2017-06-01 19:45:00,67.8,67.8
2017-06-01 19:50:00,68.8,68.8
2017-06-01 19:55:00,69.5,69.5
2017-06-01 20:00:00,68.7,68.7
2017-06-01 20:05:00,69.1,69.1
2017-06-01 20:10:00,68.3,68.3
2017-06-01 20:15:00,69.3,69.3
2017-06-01 20:20:00,67.6,67.6
2017-06-01 20:25:00,67.5,67.5
2017-06-01 20:30:00,67.3,67.3
2017-06-01 20:35:00,67.5,67.5
2017-06-01 20:40:00,67.8,67.8
2017-06-01 20:45:00,67.6,67.6
2017-06-01 20:50:00,67.2,67.2
2017-06-01 20:55:00,67.6,67.6
2017-06-01 21:00:00,66.4,66.4
2017-06-01 21:05:00,66.9,66.9
2017-06-01 21:10:00,65.6,65.6
2017-06-01 21:15:00,66.5,66.5
2017-06-01 21:20:00,66.9,66.9
2017-06-01 21:25:00,66.9,66.9
2017-06-01 21:30:00,67.2,67.2
2017-06-01 21:35:00,67.4,67.4
2017-06-01 21:40:00,67.0,67.0
2017-06-01 21:45:00,68.0,68.0
2017-06-01 21:50:00,67.8,67.8
2017-06-01 21:55:00,67.3,67.3
2017-06-01 22:00:00,67.8,67.8
2017-06-01 22:05:00,66.4,66.4
2017-06-01 22:10:00,67.2,67.2
2017-06-01 22:15:00,68.1,68.1
2017-06-01 22:20:00,66.5,66.5
2017-06-01 22:25:00,67.4,67.4
2017-06-01 22:30:00,66.3,66.3
2017-06-01 22:35:00,67.2,67.2
2017-06-01 22:40:00,68.8,68.8
2017-06-01 22:45:00,68.9,68.9
2017-06-01 22:50:00,68.8,68.8
2017-06-01 22:55:00,68.2,68.2
2017-06-01 23:00:00,66.6,66.6
2017-06-01 23:05:00,67.7,67.7
2017-06-01 23:10:00,68.0,68.0
2017-06-01 23:15:00,66.6,66.6
2017-06-01 23:20:00,67.2,67.2
2017-06-01 23:25:00,67.8,67.8
2017-06-01 23:30:00,67.6,67.6
2017-06-01 23:35:00,67.4,67.4
2017-06-01 23:40:00,67.6,67.6
2017-06-01 23:45:00,67.9,67.9
2017-06-01 23:50:00,67.2,67.2
2017-06-01 23:55:00,68.2,68.2
2017-06-02 00:00:00,68.4,68.4
2017-06-02 00:05:00,67.8,67.8
2017-06-02 00:10:00,65.5,65.5
2017-06-02 00:15:00,65.8,65.8
2017-06-02 00:20:00,65.0,65.0
2017-06-02 00:25:00,66.1,66.1
2017-06-02 00:30:00,67.2,67.2
2017-06-02 00:35:00,67.7,67.7
2017-06-02 00:40:00,67.7,67.7
2017-06-02 00:45:00,67.1,67.1
2017-06-02 00:50:00,65.4,65.4
2017-06-02 00:55:00,65.0,65.0
2017-06-02 01:00:00,65.2,65.2
2017-06-02 01:05:00,67.7,67.7
2017-06-02 01:10:00,67.3,67.3
2017-06-02 01:15:00,67.0,67.0
2017-06-02 01:20:00,66.4,66.4
2017-06-02 01:25:00,67.6,67.6
2017-06-02 01:30:00,67.2,67.2
2017-06-02 01:35:00,66.8,66.8
2017-06-02 01:40:00,65.6,65.6
2017-06-02 01:45:00,67.3,67.3
2017-06-02 01:50:00,66.9,66.9
2017-06-02 01:55:00,67.2,67.2
2017-06-02 02:00:00,67.4,67.4
2017-06-02 02:05:00,67.4,67.4
2017-06-02 02:10:00,67.3,67.3
2017-06-02 02:15:00,67.4,67.4
2017-06-02 02:20:00,68.4,68.4
2017-06-02 02:25:00,65.3,65.3
2017-06-02 02:30:00,65.3,65.3
2017-06-02 02:35:00,66.6,66.6
2017-06-02 02:40:00,66.5,66.5
2017-06-02 02:45:00,66.7,66.7
2017-06-02 02:50:00,66.8,66.8
2017-06-02 02:55:00,64.7,64.7
2017-06-02 03:00:00,66.8,66.8
2017-06-02 03:05:00,66.7,66.7
2017-06-02 03:10:00,64.9,64.9
2017-06-02 03:15:00,66.1,66.1
2017-06-02 03:20:00,66.8,66.8
2017-06-02 03:25:00,66.9,66.9
2017-06-02 03:30:00,66.7,66.7
2017-06-02 03:35:00,66.3,66.3
2017-06-02 03:40:00,64.4,64.4
2017-06-02 03:45:00,65.3,65.3
2017-06-02 03:50:00,65.3,65.3
2017-06-02 03:55:00,66.6,66.6
2017-06-02 04:00:00,67.0,67.0
2017-06-02 04:05:00,62.5,62.5
2017-06-02 04:10:00,67.4,67.4
2017-06-02 04:15:00,66.0,66.0
2017-06-02 04:20:00,67.0,67.0
2017-06-02 04:25:00,67.0,67.0
2017-06-02 04:30:00,67.7,67.7
2017-06-02 04:35:00,68.6,68.6
2017-06-02 04:40:00,67.1,67.1
2017-06-02 04:45:00,67.9,67.9
2017-06-02 04:50:00,68.7,68.7
2017-06-02 04:55:00,67.9,67.9
2017-06-02 05:00:00,69.2,69.2
2017-06-02 05:05:00,67.2,67.2
2017-06-02 05:10:00,67.4,67.4
2017-06-02 05:15:00,68.9,68.9
2017-06-02 05:20:00,68.1,68.1
2017-06-02 05:25:00,67.7,67.7
2017-06-02 05:30:00,67.4,67.4
2017-06-02 05:35:00,68.5,68.5
2017-06-02 05:40:00,69.6,69.6
2017-06-02 05:45:00,67.0,67.0
2017-06-02 05:50:00,68.5,68.5
2017-06-02 05:55:00,69.1,69.1
2017-06-02 06:00:00,66.7,66.7
2017-06-02 06:05:00,64.3,64.3
2017-06-02 06:10:00,65.6,65.6
2017-06-02 06:15:00,65.6,65.6
2017-06-02 06:20:00,64.0,64.0
2017-06-02 06:25:00,63.7,63.7
2017-06-02 06:30:00,63.6,63.6
2017-06-02 06:35:00,65.5,65.5
2017-06-02 06:40:00,63.7,63.7
2017-06-02 06:45:00,63.4,63.4
2017-06-02 06:50:00,63.0,63.0
2017-06-02 06:55:00,62.9,62.9
2017-06-02 07:00:00,63.5,63.5
2017-06-02 07:05:00,66.4,66.4
2017-06-02 07:10:00,64.6,64.6
2017-06-02 07:15:00,64.5,64.5
2017-06-02 07:20:00,64.9,64.9
2017-06-02 07:25:00,64.7,64.7
2017-06-02 07:30:00,65.5,65.5
2017-06-02 07:35:00,65.7,65.7
2017-06-02 07:40:00,65.4,65.4
2017-06-02 07:45:00,66.1,66.1
2017-06-02 07:50:00,65.9,65.9
2017-06-02 07:55:00,66.3,66.3
2017-06-02 08:00:00,66.1,66.1
2017-06-02 08:05:00,66.4,66.4
2017-06-02 08:10:00,66.4,66.4
2017-06-02 08:15:00,66.0,66.0
2017-06-02 08:20:00,64.8,64.8
2017-06-02 08:25:00,65.0,65.0
2017-06-02 08:30:00,63.3,63.3
2017-06-02 08:35:00,63.3,63.3
2017-06-02 08:40:00,64.5,64.5
2017-06-02 08:45:00,65.6,65.6
2017-06-02 08:50:00,65.2,65.2
2017-06-02 08:55:00,64.6,64.6
2017-06-02 09:00:00,63.9,63.9
2017-06-02 09:05:00,63.3,63.3
2017-06-02 09:10:00,64.8,64.8
2017-06-02 09:15:00,63.9,63.9
2017-06-02 09:20:00,65.1,65.1
2017-06-02 09:25:00,64.4,64.4
2017-06-02 09:30:00,63.7,63.7
2017-06-02 09:35:00,61.9,61.9
2017-06-02 09:40:00,64.4,64.4
2017-06-02 09:45:00,64.3,64.3
2017-06-02 09:50:00,63.2,63.2
2017-06-02 09:55:00,63.3,63.3
2017-06-02 10:00:00,62.7,62.7
2017-06-02 10:05:00,62.7,62.7
2017-06-02 10:10:00,61.9,61.9
2017-06-02 10:15:00,62.1,62.1
2017-06-02 10:20:00,62.0,62.0
2017-06-02 10:25:00,62.5,62.5
2017-06-02 10:30:00,62.8,62.8
2017-06-02 10:35:00,63.9,63.9
2017-06-02 10:40:00,63.2,63.2
2017-06-02 10:45:00,63.1,63.1
2017-06-02 10:50:00,63.4,63.4
2017-06-02 10:55:00,63.2,63.2
2017-06-02 11:00:00,63.3,63.3
2017-06-02 11:05:00,63.7,63.7
2017-06-02 11:10:00,64.0,64.0
2017-06-02 11:15:00,63.5,63.5
2017-06-02 11:20:00,63.0,63.0
2017-06-02 11:25:00,60.3,60.3
2017-06-02 11:30:00,62.4,62.4
2017-06-02 11:35:00,62.0,62.0
2017-06-02 11:40:00,62.8,62.8
2017-06-02 11:45:00,62.5,62.5
2017-06-02 11:50:00,63.0,63.0
2017-06-02 11:55:00,63.7,63.7
2017-06-02 12:00:00,63.4,63.4
2017-06-02 12:05:00,62.8,62.8
2017-06-02 12:10:00,64.4,64.4
2017-06-02 12:15:00,63.3,63.3
2017-06-02 12:20:00,64.2,64.2
2017-06-02 12:25:00,63.0,63.0
2017-06-02 12:30:00,65.1,65.1
2017-06-02 12:35:00,65.2,65.2
2017-06-02 12:40:00,63.7,63.7
2017-06-02 12:45:00,63.9,63.9
2017-06-02 12:50:00,63.9,63.9
2017-06-02 12:55:00,64.7,64.7
2017-06-02 13:00:00,64.3,64.3
2017-06-02 13:05:00,65.2,65.2
2017-06-02 13:10:00,64.1,64.1
2017-06-02 13:15:00,63.8,63.8
2017-06-02 13:20:00,62.2,62.2
2017-06-02 13:25:00,63.4,63.4
2017-06-02 13:30:00,65.1,65.1
2017-06-02 13:35:00,65.0,65.0
2017-06-02 13:40:00,63.6,63.6
2017-06-02 13:45:00,63.0,63.0
2017-06-02 13:50:00,63.2,63.2
2017-06-02 13:55:00,64.4,64.4
2017-06-02 14:00:00,64.4,64.4
2017-06-02 14:05:00,62.7,62.7
2017-06-02 14:10:00,64.4,64.4
2017-06-02 14:15:00,64.6,64.6
2017-06-02 14:20:00,64.1,64.1
2017-06-02 14:25:00,62.2,62.2
2017-06-02 14:30:00,62.9,62.9
2017-06-02 14:35:00,61.4,61.4
2017-06-02 14:40:00,56.4,56.4
2017-06-02 14:45:00,40.3,40.3
2017-06-02 14:50:00,32.5,32.5
2017-06-02 14:55:00,29.4,29.399999999999995
2017-06-02 15:00:00,28.2,28.200000000000003
2017-06-02 15:05:00,26.7,26.700000000000003
2017-06-02 15:10:00,25.6,25.6
2017-06-02 15:15:00,26.1,26.1
2017-06-02 15:20:00,25.8,25.799999999999997
2017-06-02 15:25:00,25.8,25.799999999999997
2017-06-02 15:30:00,25.4,25.4
2017-06-02 15:35:00,25.4,25.4
2017-06-02 15:40:00,22.5,22.5
2017-06-02 15:45:00,25.5,25.5
2017-06-02 15:50:00,26.2,26.200000000000003
2017-06-02 15:55:00,22.2,22.200000000000003
2017-06-02 16:00:00,22.2,22.200000000000003
2017-06-02 16:05:00,25.2,25.200000000000003
2017-06-02 16:10:00,25.1,25.1
2017-06-02 16:15:00,24.3,24.299999999999997
2017-06-02 16:20:00,24.9,24.9
2017-06-02 16:25:00,25.5,25.5
2017-06-02 16:30:00,27.4,27.4
2017-06-02 16:35:00,26.2,26.200000000000003
2017-06-02 16:40:00,22.5,22.5
2017-06-02 16:45:00,24.9,24.9
2017-06-02 16:50:00,22.5,22.5
2017-06-02 16:55:00,21.5,21.5
2017-06-02 17:00:00,23.6,23.6
2017-06-02 17:05:00,22.4,22.4
2017-06-02 17:10:00,21.8,21.799999999999997
2017-06-02 17:15:00,20.5,20.5
2017-06-02 17:20:00,21.0,21.0
2017-06-02 17:25:00,20.6,20.6
2017-06-02 17:30:00,22.0,22.0
2017-06-02 17:35:00,23.1,23.1
2017-06-02 17:40:00,21.8,21.799999999999997
2017-06-02 17:45:00,21.2,21.200000000000003
2017-06-02 17:50:00,23.5,23.5
2017-06-02 17:55:00,26.7,26.700000000000003
2017-06-02 18:00:00,24.1,24.1
2017-06-02 18:05:00,24.1,24.1
2017-06-02 18:10:00,24.3,24.299999999999997
2017-06-02 18:15:00,22.9,22.9
2017-06-02 18:20:00,22.7,22.700000000000003
2017-06-02 18:25:00,21.2,21.200000000000003
2017-06-02 18:30:00,23.0,23.0
2017-06-02 18:35:00,19.3,19.299999999999997
2017-06-02 18:40:00,23.3,23.299999999999997
2017-06-02 18:45:00,24.5,24.5
2017-06-02 18:50:00,28.1,28.1
2017-06-02 18:55:00,47.0,47.0
2017-06-02 19:00:00,55.9,55.9
2017-06-02 19:05:00,61.3,61.3
2017-06-02 19:10:00,64.4,64.4
2017-06-02 19:15:00,66.2,66.2
2017-06-02 19:20:00,66.3,66.3
2017-06-02 19:25:00,67.0,67.0
2017-06-02 19:30:00,67.2,67.2
2017-06-02 19:35:00,66.3,66.3
2017-06-02 19:40:00,66.4,66.4
2017-06-02 19:45:00,66.9,66.9
2017-06-02 19:50:00,68.8,68.8
2017-06-02 19:55:00,69.2,69.2
2017-06-02 20:00:00,69.5,69.5
2017-06-02 20:05:00,69.1,69.1
2017-06-02 20:10:00,68.1,68.1
2017-06-02 20:15:00,68.2,68.2
2017-06-02 20:20:00,67.1,67.1
2017-06-02 20:25:00,67.2,67.2
2017-06-02 20:30:00,66.4,66.4
2017-06-02 20:35:00,67.1,67.1
2017-06-02 20:40:00,67.1,67.1
2017-06-02 20:45:00,66.4,66.4
2017-06-02 20:50:00,66.8,66.8
2017-06-02 20:55:00,66.4,66.4
2017-06-02 21:00:00,66.6,66.6
2017-06-02 21:05:00,67.5,67.5
2017-06-02 21:10:00,67.2,67.2
2017-06-02 21:15:00,66.7,66.7
2017-06-02 21:20:00,66.1,66.1
2017-06-02 21:25:00,66.4,66.4
2017-06-02 21:30:00,66.2,66.2
2017-06-02 21:35:00,67.3,67.3
2017-06-02 21:40:00,67.5,67.5
2017-06-02 21:45:00,67.8,67.8
2017-06-02 21:50:00,68.0,68.0
2017-06-02 21:55:00,67.6,67.6
2017-06-02 22:00:00,68.6,68.6
2017-06-02 22:05:00,66.9,66.9
2017-06-02 22:10:00,66.2,66.2
2017-06-02 22:15:00,65.9,65.9
2017-06-02 22:20:00,66.3,66.3
2017-06-02 22:25:00,66.7,66.7
2017-06-02 22:30:00,67.8,67.8
2017-06-02 22:35:00,67.1,67.1
2017-06-02 22:40:00,68.2,68.2
2017-06-02 22:45:00,68.1,68.1
2017-06-02 22:50:00,68.3,68.3
2017-06-02 22:55:00,69.1,69.1
2017-06-02 23:00:00,68.5,68.5
2017-06-02 23:05:00,66.7,66.7
2017-06-02 23:10:00,67.0,67.0
2017-06-02 23:15:00,67.3,67.3
2017-06-02 23:20:00,68.2,68.2
2017-06-02 23:25:00,68.3,68.3
2017-06-02 23:30:00,66.8,66.8
2017-06-02 23:35:00,67.0,67.0
2017-06-02 23:40:00,66.3,66.3
2017-06-02 23:45:00,67.1,67.1
2017-06-02 23:50:00,69.0,69.0
2017-06-02 23:55:00,66.8,66.8
2017-06-03 00:00:00,67.7,67.7
2017-06-03 00:05:00,66.5,66.5
2017-06-03 00:10:00,65.4,65.4
2017-06-03 00:15:00,67.6,67.6
2017-06-03 00:20:00,67.0,67.0
2017-06-03 00:25:00,66.8,66.8
2017-06-03 00:30:00,65.9,65.9
2017-06-03 00:35:00,67.6,67.6
2017-06-03 00:40:00,67.2,67.2
2017-06-03 00:45:00,67.7,67.7
2017-06-03 00:50:00,68.1,68.1
2017-06-03 00:55:00,67.8,67.8
2017-06-03 01:00:00,65.6,65.6
2017-06-03 01:05:00,66.6,66.6
2017-06-03 01:10:00,66.5,66.5
2017-06-03 01:15:00,67.7,67.7
2017-06-03 01:20:00,66.3,66.3
2017-06-03 01:25:00,66.7,66.7
2017-06-03 01:30:00,66.1,66.1
2017-06-03 01:35:00,66.2,66.2
2017-06-03 01:40:00,66.5,66.5
2017-06-03 01:45:00,66.6,66.6
2017-06-03 01:50:00,64.7,64.7
2017-06-03 01:55:00,66.0,66.0
2017-06-03 02:00:00,66.1,66.1
2017-06-03 02:05:00,66.9,66.9
2017-06-03 02:10:00,66.5,66.5
2017-06-03 02:15:00,67.4,67.4
2017-06-03 02:20:00,67.7,67.7
2017-06-03 02:25:00,66.4,66.4
2017-06-03 02:30:00,66.2,66.2
2017-06-03 02:35:00,66.5,66.5
2017-06-03 02:40:00,66.8,66.8
2017-06-03 02:45:00,66.3,66.3
2017-06-03 02:50:00,66.6,66.6
2017-06-03 02:55:00,67.2,67.2
2017-06-03 03:00:00,67.3,67.3
2017-06-03 03:05:00,67.5,67.5
2017-06-03 03:10:00,66.3,66.3
2017-06-03 03:15:00,66.1,66.1
2017-06-03 03:20:00,66.1,66.1
2017-06-03 03:25:00,66.2,66.2
2017-06-03 03:30:00,67.3,67.3
2017-06-03 03:35:00,67.5,67.5
2017-06-03 03:40:00,66.6,66.6
2017-06-03 03:45:00,67.6,67.6
2017-06-03 03:50:00,68.0,68.0
2017-06-03 03:55:00,66.8,66.8
2017-06-03 04:00:00,65.8,65.8
2017-06-03 04:05:00,67.5,67.5
2017-06-03 04:10:00,67.6,67.6
2017-06-03 04:15:00,67.2,67.2
2017-06-03 04:20:00,67.9,67.9
2017-06-03 04:25:00,67.4,67.4
2017-06-03 04:30:00,67.6,67.6
2017-06-03 04:35:00,68.4,68.4
2017-06-03 04:40:00,67.9,67.9
2017-06-03 04:45:00,69.1,69.1
2017-06-03 04:50:00,68.2,68.2
2017-06-03 04:55:00,67.4,67.4
2017-06-03 05:00:00,67.5,67.5
2017-06-03 05:05:00,68.3,68.3
2017-06-03 05:10:00,66.7,66.7
2017-06-03 05:15:00,68.4,68.4
2017-06-03 05:20:00,68.0,68.0
2017-06-03 05:25:00,67.4,67.4
2017-06-03 05:30:00,66.4,66.4
2017-06-03 05:35:00,67.9,67.9
2017-06-03 05:40:00,68.5,68.5
2017-06-03 05:45:00,69.3,69.3
2017-06-03 05:50:00,66.2,66.2
2017-06-03 05:55:00,67.6,67.6
2017-06-03 06:00:00,62.8,62.8
2017-06-03 06:05:00,67.2,67.2
2017-06-03 06:10:00,68.2,68.2
2017-06-03 06:15:00,67.0,67.0
2017-06-03 06:20:00,68.6,68.6
2017-06-03 06:25:00,69.5,69.5
2017-06-03 06:30:00,69.2,69.2
2017-06-03 06:35:00,70.9,70.9
2017-06-03 06:40:00,68.8,68.8
2017-06-03 06:45:00,68.7,68.7
2017-06-03 06:50:00,68.2,68.2
2017-06-03 06:55:00,67.3,67.3
2017-06-03 07:00:00,68.3,68.3
2017-06-03 07:05:00,67.8,67.8
2017-06-03 07:10:00,67.9,67.9
2017-06-03 07:15:00,69.2,69.2
2017-06-03 07:20:00,70.2,70.2
2017-06-03 07:25:00,69.6,69.6
2017-06-03 07:30:00,69.3,69.3
2017-06-03 07:35:00,70.1,70.1
2017-06-03 07:40:00,69.8,69.8
2017-06-03 07:45:00,68.5,68.5
2017-06-03 07:50:00,69.4,69.4
2017-06-03 07:55:00,67.3,67.3
2017-06-03 08:00:00,66.4,66.4
2017-06-03 08:05:00,67.9,67.9
2017-06-03 08:10:00,68.8,68.8
2017-06-03 08:15:00,67.7,67.7
2017-06-03 08:20:00,65.5,65.5
2017-06-03 08:25:00,65.4,65.4
2017-06-03 08:30:00,66.6,66.6
2017-06-03 08:35:00,67.0,67.0
2017-06-03 08:40:00,66.6,66.6
2017-06-03 08:45:00,67.0,67.0
2017-06-03 08:50:00,66.7,66.7
2017-06-03 08:55:00,67.0,67.0
2017-06-03 09:00:00,66.0,66.0
2017-06-03 09:05:00,65.0,65.0
2017-06-03 09:10:00,66.3,66.3
2017-06-03 09:15:00,66.3,66.3
2017-06-03 09:20:00,65.5,65.5
2017-06-03 09:25:00,65.2,65.2
2017-06-03 09:30:00,65.6,65.6
2017-06-03 09:35:00,65.7,65.7
2017-06-03 09:40:00,64.4,64.4
2017-06-03 09:45:00,64.5,64.5
2017-06-03 09:50:00,65.0,65.0
2017-06-03 09:55:00,65.1,65.1
2017-06-03 10:00:00,65.0,65.0
2017-06-03 10:05:00,65.4,65.4
2017-06-03 10:10:00,64.5,64.5
2017-06-03 10:15:00,63.3,63.3
2017-06-03 10:20:00,63.1,63.1
2017-06-03 10:25:00,63.0,63.0
2017-06-03 10:30:00,63.6,63.6
2017-06-03 10:35:00,63.5,63.5
2017-06-03 10:40:00,64.7,64.7
2017-06-03 10:45:00,64.9,64.9
2017-06-03 10:50:00,65.3,65.3
2017-06-03 10:55:00,65.8,65.8
2017-06-03 11:00:00,64.2,64.2
2017-06-03 11:05:00,64.8,64.8
2017-06-03 11:10:00,64.9,64.9
2017-06-03 11:15:00,64.1,64.1
2017-06-03 11:20:00,64.3,64.3
2017-06-03 11:25:00,64.5,64.5
2017-06-03 11:30:00,64.5,64.5
2017-06-03 11:35:00,64.0,64.0
2017-06-03 11:40:00,64.5,64.5
2017-06-03 11:45:00,64.9,64.9
2017-06-03 11:50:00,64.8,64.8
2017-06-03 11:55:00,64.9,64.9
2017-06-03 12:00:00,65.4,65.4
2017-06-03 12:05:00,64.7,64.7
2017-06-03 12:10:00,63.5,63.5
2017-06-03 12:15:00,63.3,63.3
2017-06-03 12:20:00,62.3,62.3
2017-06-03 12:25:00,64.6,64.6
2017-06-03 12:30:00,64.1,64.1
2017-06-03 12:35:00,64.1,64.1
2017-06-03 12:40:00,63.2,63.2
2017-06-03 12:45:00,63.4,63.4
2017-06-03 12:50:00,62.4,62.4
2017-06-03 12:55:00,63.3,63.3
2017-06-03 13:00:00,63.1,63.1
2017-06-03 13:05:00,63.5,63.5
2017-06-03 13:10:00,64.0,64.0
2017-06-03 13:15:00,63.6,63.6
2017-06-03 13:20:00,64.0,64.0
2017-06-03 13:25:00,63.2,63.2
2017-06-03 13:30:00,63.9,63.9
2017-06-03 13:35:00,62.4,62.4
2017-06-03 13:40:00,62.6,62.6
2017-06-03 13:45:00,62.8,62.8
2017-06-03 13:50:00,62.5,62.5
2017-06-03 13:55:00,63.0,63.0
2017-06-03 14:00:00,63.8,63.8
2017-06-03 14:05:00,64.4,64.4
2017-06-03 14:10:00,64.0,64.0
2017-06-03 14:15:00,64.1,64.1
2017-06-03 14:20:00,64.0,64.0
2017-06-03 14:25:00,64.4,64.4
2017-06-03 14:30:00,63.0,63.0
2017-06-03 14:35:00,63.9,63.9
2017-06-03 14:40:00,62.7,62.7
2017-06-03 14:45:00,63.8,63.8
2017-06-03 14:50:00,62.1,62.1
2017-06-03 14:55:00,62.8,62.8
2017-06-03 15:00:00,63.6,63.6
2017-06-03 15:05:00,63.4,63.4
2017-06-03 15:10:00,63.4,63.4
2017-06-03 15:15:00,63.1,63.1
2017-06-03 15:20:00,63.7,63.7
2017-06-03 15:25:00,63.1,63.1
2017-06-03 15:30:00,62.3,62.3
2017-06-03 15:35:00,63.0,63.0
2017-06-03 15:40:00,61.2,61.2
2017-06-03 15:45:00,61.1,61.1
2017-06-03 15:50:00,62.0,62.0
2017-06-03 15:55:00,61.6,61.6
2017-06-03 16:00:00,63.2,63.2
2017-06-03 16:05:00,64.5,64.5
2017-06-03 16:10:00,63.4,63.4
2017-06-03 16:15:00,63.6,63.6
2017-06-03 16:20:00,63.1,63.1
2017-06-03 16:25:00,63.2,63.2
2017-06-03 16:30:00,62.8,62.8
2017-06-03 16:35:00,62.3,62.3
2017-06-03 16:40:00,63.0,63.0
2017-06-03 16:45:00,63.2,63.2
2017-06-03 16:50:00,62.5,62.5
2017-06-03 16:55:00,63.6,63.6
2017-06-03 17:00:00,63.5,63.5
2017-06-03 17:05:00,64.1,64.1
2017-06-03 17:10:00,62.8,62.8
2017-06-03 17:15:00,63.0,63.0
2017-06-03 17:20:00,63.4,63.4
2017-06-03 17:25:00,63.2,63.2
2017-06-03 17:30:00,62.5,62.5
2017-06-03 17:35:00,61.9,61.9
2017-06-03 17:40:00,62.0,62.0
2017-06-03 17:45:00,62.3,62.3
2017-06-03 17:50:00,62.3,62.3
2017-06-03 17:55:00,63.3,63.3
2017-06-03 18:00:00,63.3,63.3
2017-06-03 18:05:00,63.0,63.0
2017-06-03 18:10:00,63.5,63.5
2017-06-03 18:15:00,64.2,64.2
2017-06-03 18:20:00,64.1,64.1
2017-06-03 18:25:00,64.2,64.2
2017-06-03 18:30:00,64.8,64.8
2017-06-03 18:35:00,64.8,64.8
2017-06-03 18:40:00,65.3,65.3
2017-06-03 18:45:00,65.5,65.5
2017-06-03 18:50:00,66.0,66.0
2017-06-03 18:55:00,66.3,66.3
2017-06-03 19:00:00,66.1,66.1
2017-06-03 19:05:00,66.4,66.4
2017-06-03 19:10:00,65.8,65.8
2017-06-03 19:15:00,66.5,66.5
2017-06-03 19:20:00,66.7,66.7
2017-06-03 19:25:00,65.9,65.9
2017-06-03 19:30:00,65.8,65.8
2017-06-03 19:35:00,65.5,65.5
2017-06-03 19:40:00,66.4,66.4
2017-06-03 19:45:00,67.0,67.0
2017-06-03 19:50:00,66.4,66.4
2017-06-03 19:55:00,66.8,66.8
2017-06-03 20:00:00,66.3,66.3
2017-06-03 20:05:00,67.7,67.7
2017-06-03 20:10:00,68.1,68.1
2017-06-03 20:15:00,67.0,67.0
2017-06-03 20:20:00,68.3,68.3
2017-06-03 20:25:00,68.5,68.5
2017-06-03 20:30:00,68.5,68.5
2017-06-03 20:35:00,67.6,67.6
2017-06-03 20:40:00,67.5,67.5
2017-06-03 20:45:00,68.0,68.0
2017-06-03 20:50:00,67.7,67.7
2017-06-03 20:55:00,67.1,67.1
2017-06-03 21:00:00,67.5,67.5
2017-06-03 21:05:00,66.9,66.9
2017-06-03 21:10:00,66.1,66.1
2017-06-03 21:15:00,66.6,66.6
2017-06-03 21:20:00,66.4,66.4
2017-06-03 21:25:00,66.2,66.2
2017-06-03 21:30:00,65.7,65.7
2017-06-03 21:35:00,66.9,66.9
2017-06-03 21:40:00,66.2,66.2
2017-06-03 21:45:00,67.0,67.0
2017-06-03 21:50:00,67.5,67.5
2017-06-03 21:55:00,67.3,67.3
2017-06-03 22:00:00,66.6,66.6
2017-06-03 22:05:00,67.0,67.0
2017-06-03 22:10:00,68.1,68.1
2017-06-03 22:15:00,67.8,67.8
2017-06-03 22:20:00,68.3,68.3
2017-06-03 22:25:00,68.4,68.4
2017-06-03 22:30:00,68.6,68.6
2017-06-03 22:35:00,67.6,67.6
2017-06-03 22:40:00,66.6,66.6
2017-06-03 22:45:00,68.0,68.0
2017-06-03 22:50:00,68.2,68.2
2017-06-03 22:55:00,68.6,68.6
2017-06-03 23:00:00,68.3,68.3
2017-06-03 23:05:00,68.3,68.3
2017-06-03 23:10:00,67.9,67.9
2017-06-03 23:15:00,67.8,67.8
2017-06-03 23:20:00,68.1,68.1
2017-06-03 23:25:00,68.5,68.5
2017-06-03 23:30:00,67.7,67.7
2017-06-03 23:35:00,66.9,66.9
2017-06-03 23:40:00,66.7,66.7
2017-06-03 23:45:00,66.5,66.5
2017-06-03 23:50:00,66.8,66.8
2017-06-03 23:55:00,66.6,66.6
2017-06-04 00:00:00,68.2,68.2
2017-06-04 00:05:00,67.5,67.5
2017-06-04 00:10:00,68.5,68.5
2017-06-04 00:15:00,68.1,68.1
